ra	dec	plx	pmra	pmdec	G	BP	RP
326.184469	58.483437	1.0199	0.376	-0.138	14.577	15.134	13.851
326.428210	57.027172	0.4467	0.660	-1.736	14.578	15.972	13.431
324.246518	57.325320	0.0513	-2.082	-1.918	14.578	16.556	13.270
326.091151	56.614248	1.0943	-4.109	-3.716	14.578	15.088	13.899
325.280402	57.178621	0.3597	-4.161	-4.173	14.578	15.830	13.483
324.079981	56.363749	1.0936	-3.657	-3.267	14.579	15.236	13.683
324.273809	56.836500	0.3235	-4.090	-5.963	14.579	15.717	13.529
322.828285	58.288548	0.4152	-0.247	-1.088	14.579	15.702	13.536
323.673586	57.533304	0.2920	-2.321	-1.162	14.579	15.643	13.561
323.184391	57.625725	2.7577	-4.910	-5.084	14.579	15.126	13.703
322.775601	56.964053	0.2007	-3.491	-4.004	14.580	16.294	13.341
326.511747	57.261607	0.3431	-6.053	-6.086	14.580	15.823	13.488
325.148915	56.321904	0.1197	-1.724	-1.534	14.580	17.445	13.127
323.033372	58.175432	0.1428	-1.413	-1.639	14.580	16.517	13.289
326.146878	58.028432	1.0464	26.757	19.079	14.580	15.270	13.765
323.366355	58.314491	0.8891	-7.410	-11.801	14.581	15.272	13.766
325.398485	58.687885	1.7407	-2.596	-11.584	14.582	15.149	13.857
325.898050	58.386092	0.3602	-1.451	-1.179	14.582	15.778	13.509
326.057907	56.983229	0.1615	-1.721	1.928	14.583	16.657	13.255
326.061560	57.246924	0.0781	-1.914	-2.849	14.583	17.056	13.178
325.322600	58.706762	0.4341	4.518	-2.319	14.583	15.790	13.505
326.343748	58.032503	1.4357	4.949	3.422	14.583	15.179	13.838
326.236850	57.997484	0.5849	0.749	-3.350	14.583	15.368	13.714
323.780296	57.969869	1.3810	6.359	7.194	14.583	15.284	13.767
324.365170	58.615937	0.4131	-4.249	-6.007	14.584	15.733	13.528
326.347995	56.614965	1.7246	29.158	-1.779	14.584	15.176	13.846
323.182095	57.360584	0.2924	-3.054	-5.750	14.585	15.657	13.557
324.557939	57.354407	0.3351	-4.810	-5.307	14.585	15.656	13.566
326.146894	58.597788	0.6168	-2.227	-4.833	14.585	14.985	14.003
325.906986	58.098224	1.2230	6.190	-0.004	14.585	15.125	13.884
323.656043	56.465886	0.2148	-3.981	-3.894	14.585	15.124	13.869
324.797601	57.609198	0.6261	-3.814	4.704	14.585	15.026	13.965
325.540885	57.523600	0.8085	-6.069	-7.914	14.586	15.090	13.907
324.609035	58.281789	0.8994	-12.164	-9.690	14.586	15.242	13.792
322.801541	56.784860	0.4687	0.954	-1.194	14.586	15.977	13.441
325.825842	56.524481	0.6489	-2.840	-4.129	14.586	14.958	14.030
326.584839	58.026368	0.9512	0.390	-0.323	14.586	15.176	13.840
326.083999	57.481305	0.7083	-1.731	-3.878	14.586	15.304	13.750
322.582483	58.002822	1.7268	-8.730	-7.895	14.587	15.191	13.833
323.287536	57.922777	0.5172	-0.558	-1.087	14.587	15.391	13.689
325.362227	58.783744	0.1688	-3.925	-2.301	14.587	15.884	13.482
325.360216	57.847703	1.0947	4.686	-3.191	14.587	15.032	13.964
324.489996	57.140204	1.0016	-8.421	-2.024	14.587	15.300	13.754
326.010861	57.628678	0.7741	-11.482	-6.786	14.587	15.278	13.639
323.842506	56.444274	0.3198	-3.022	-1.162	14.588	15.753	13.529
326.075040	57.953624	3.3777	22.031	5.029	14.588	15.353	13.705
323.934809	56.708112	1.1684	-4.855	-1.551	14.588	15.222	13.809
325.560034	56.626267	0.1061	-1.533	-1.459	14.589	16.872	13.221
325.271013	58.549404	1.5235	-5.908	-4.845	14.589	15.393	13.703
324.200190	56.828636	0.1981	-3.369	-3.626	14.589	15.638	13.580
327.025320	57.645308	1.0010	9.064	3.349	14.589	15.355	13.723
326.893487	57.944605	1.1883	2.281	-5.157	14.589	15.219	13.820
326.932567	57.116776	0.8963	-4.291	-4.327	14.589	15.168	13.851
325.308617	57.007389	0.1110	-2.445	-1.162	14.589	16.750	13.244
323.971608	58.264529	0.4025	-4.508	-2.729	14.589	15.908	13.468
322.914359	58.093101	1.6306	2.670	-6.837	14.589	15.254	13.794
324.741089	58.128281	0.3146	-3.544	-5.387	14.589	16.070	13.410
324.369587	58.347673	2.3192	8.327	17.345	14.589	14.827	13.285
323.805407	58.249509	0.2847	-3.909	-2.409	14.589	15.964	13.450
322.379091	57.618865	0.5919	-2.754	-0.794	14.589	15.126	13.813
323.989368	57.276752	1.4689	-6.597	-30.888	14.590	15.105	13.907
325.260643	57.992240	0.2812	-2.412	-3.487	14.590	15.708	13.550
326.305226	56.858943	1.1292	-3.149	-4.076	14.590	15.186	13.810
322.876466	56.877226	0.0956	-1.859	-1.871	14.590	16.106	13.409
322.526458	57.230938	1.4213	14.156	0.984	14.590	15.073	13.687
323.953883	56.280907	2.2307	1.897	-7.305	14.590	15.287	13.776
327.222437	57.760441	1.2700	2.051	-2.790	14.590	15.174	13.835
324.616977	57.148461	0.5495	-2.869	-4.116	14.591	15.147	13.868
323.995695	58.061618	6.4364	1.782	46.024	14.591	15.673	13.553
326.671578	58.303109	0.6406	-1.485	-3.441	14.592	15.570	13.596
325.416405	58.380266	0.6665	-1.325	-2.064	14.592	15.348	13.725
325.232177	57.266226	1.3362	5.592	17.799	14.592	15.239	13.810
326.323374	58.451411	0.2704	-1.416	-0.883	14.593	15.619	13.590
322.749191	57.590197	1.0790	-6.580	-8.378	14.593	15.283	13.777
325.561216	57.952922	0.7050	-3.953	-3.850	14.593	15.081	13.929
323.996803	56.901884	0.4575	-2.084	-2.367	14.593	15.137	13.879
325.481694	56.612865	0.7706	-0.159	-0.658	14.593	15.190	13.842
324.681646	57.400877	0.8027	-1.787	-1.928	14.594	15.067	13.948
325.628090	56.767239	0.8502	-2.992	-4.139	14.594	15.118	13.902
324.233621	58.322012	0.8408	-2.950	-2.664	14.594	15.250	13.798
325.100689	56.312061	0.7261	-11.044	-7.506	14.594	15.055	13.958
324.836773	58.176114	0.9285	-8.579	-3.695	14.594	15.195	13.840
323.362304	57.336425	0.1324	-3.348	-2.077	14.594	16.076	13.423
325.264729	57.616617	0.7832	2.251	2.057	14.594	15.065	13.948
323.065646	57.527737	2.5257	-12.303	-35.878	14.595	15.202	13.850
323.451077	58.466348	1.1498	-3.275	-4.497	14.595	15.247	13.810
325.866848	58.093506	2.1814	-18.939	-14.505	14.595	15.241	13.824
322.520179	58.135012	0.0897	-2.645	-2.239	14.595	16.524	13.306
322.357936	57.346133	0.8306	0.223	2.848	14.596	15.363	13.728
325.452298	58.322512	0.2295	-3.227	-4.185	14.596	16.144	13.406
326.811521	57.917826	0.2968	1.306	-4.386	14.596	16.175	13.392
324.664450	56.546944	0.5620	-1.330	0.641	14.596	15.322	13.753
324.464975	57.777007	0.6251	-2.213	-5.034	14.597	15.011	13.989
325.129840	57.392447	1.0969	-7.446	-6.068	14.597	15.088	13.848
325.822820	57.109630	1.2454	-13.642	-5.522	14.597	15.247	13.812
326.007098	56.708403	0.8410	0.309	-1.984	14.597	15.134	13.894
323.627131	57.798039	1.5535	9.677	-11.067	14.597	15.252	13.809
326.594620	56.954827	0.5333	1.568	0.313	14.598	15.340	13.747
325.554433	58.193291	0.5306	0.167	-1.029	14.598	15.084	13.934
325.665453	58.516708	1.6766	-6.318	-5.621	14.598	15.219	13.838
323.517483	56.336102	0.1151	-2.806	-3.009	14.599	15.974	13.461
324.143449	56.775321	0.8297	0.406	0.329	14.599	15.262	13.801
323.159082	58.635044	0.2674	-3.474	-3.719	14.599	15.733	13.555
323.224050	57.910804	0.3740	-0.865	-1.815	14.599	16.018	13.442
324.769288	56.897180	0.0955	-2.117	-2.254	14.599	15.899	13.483
323.514656	57.413406	0.3765	0.691	-0.773	14.600	15.675	13.458
324.528776	57.906164	0.1427	-2.151	-3.221	14.600	15.853	13.506
324.652578	58.321131	1.2186	-1.558	-0.480	14.600	15.275	13.797
324.348315	57.516028	0.6339	-1.674	-1.780	14.600	15.028	13.988
324.344869	56.380230	6.6274	14.109	-45.559	14.600	15.669	13.572
325.631079	57.604236	0.4951	-3.502	-6.638	14.600	15.765	13.536
323.734723	56.384514	0.3320	-5.045	-3.422	14.601	15.719	13.559
325.171243	57.312346	0.1176	-2.608	-1.813	14.601	16.300	13.316
325.338372	58.227396	0.1606	-3.374	-3.213	14.601	15.884	13.493
323.853236	58.220307	1.2240	10.061	1.749	14.601	15.188	13.733
326.374719	58.034710	0.7163	-3.381	-3.597	14.601	15.491	13.665
324.183314	57.479632	1.2219	-5.923	-5.301	14.601	15.160	13.881
323.448014	58.305272	0.3176	-4.053	-4.995	14.602	15.790	13.533
326.022140	57.388891	0.8397	-2.798	-3.669	14.602	15.186	13.856
325.174913	56.159333	0.1114	-3.510	-2.365	14.603	15.953	13.472
322.953871	57.068742	0.1804	-3.238	-3.193	14.603	16.053	13.438
326.943961	58.081322	4.2158	12.441	-10.143	14.603	15.497	13.669
322.931743	58.172391	0.3581	-5.748	-4.058	14.603	15.740	13.555
323.303450	58.237866	0.2954	-3.487	-2.060	14.604	15.621	13.606
325.420863	58.526307	0.8407	-2.693	-2.945	14.604	15.127	13.911
323.769463	57.882481	0.0614	-2.084	-1.912	14.604	17.661	13.123
324.625396	57.567770	0.2400	-2.432	-0.874	14.604	15.638	13.603
324.082742	56.550208	0.8220	-2.353	-4.427	14.604	15.160	13.880
326.551834	57.116796	1.0151	9.215	5.167	14.604	15.619	13.611
323.125545	57.979818	0.2342	-1.638	-2.417	14.604	16.061	13.438
326.046711	57.534256	0.1472	-2.603	-2.049	14.604	17.291	13.171
324.118029	57.747139	0.1991	-3.976	-4.684	14.604	15.893	13.496
324.345349	58.832373	0.3757	-2.929	-7.032	14.605	15.863	13.507
324.669416	57.543289	0.4772	-1.300	-3.065	14.605	15.242	13.829
324.443336	57.031469	0.5047	-4.297	-2.541	14.605	15.005	14.021
322.568035	57.105300	0.1324	-3.345	-1.885	14.605	16.540	13.307
325.506595	56.406767	1.4932	-2.113	-7.752	14.605	15.129	13.914
326.075675	58.504561	0.7658	-3.595	-3.118	14.606	15.169	13.883
324.836344	56.934552	0.2660	-4.435	-3.962	14.606	15.062	13.967
326.360298	58.104699	0.5341	-2.389	-3.367	14.606	15.057	13.971
323.163061	57.145528	0.2309	-5.084	-3.389	14.606	15.922	13.487
324.078399	57.615936	0.4307	-4.646	-6.312	14.606	15.743	13.558
323.903857	57.813427	1.0336	-4.058	-3.964	14.606	15.273	13.798
325.423895	57.427114	0.1383	-1.993	-1.911	14.606	16.236	13.390
326.272099	56.628550	0.8787	-5.673	-9.684	14.606	15.098	13.943
323.636458	56.843745	0.4014	0.918	-1.956	14.607	15.689	13.582
324.416690	57.982465	0.3596	-1.768	-2.889	14.607	15.658	13.593
324.476635	57.826167	0.5282	1.457	-2.102	14.607	15.321	13.771
323.671711	56.846220	0.3109	-3.489	-4.902	14.607	15.735	13.562
325.519715	56.594729	1.0247	-2.957	-6.069	14.607	15.127	13.916
322.834571	57.330829	0.3240	-1.861	-1.016	14.607	15.632	13.606
326.739635	58.417012	0.6028	-1.687	-1.527	14.607	15.035	13.989
324.607601	57.702110	1.0189	-3.491	-4.370	14.608	15.557	13.593
326.299424	58.572201	1.0880	1.474	2.054	14.608	15.187	13.876
322.465943	56.879087	2.5580	-5.906	-15.849	14.608	15.226	13.847
324.962398	58.704695	1.3326	-3.483	-11.254	14.608	15.405	13.731
324.780938	56.701621	0.0992	-2.765	-2.353	14.608	16.211	13.399
324.738774	57.937301	0.8081	0.315	-0.463	14.608	15.188	13.867
322.898855	57.696559	0.3311	-6.652	-5.932	14.609	15.828	13.521
324.199720	56.425478	0.1461	-2.712	-2.691	14.609	15.910	13.498
324.670468	57.245618	1.3514	9.928	5.236	14.609	15.197	13.860
326.204526	57.933177	0.5383	0.873	-0.698	14.610	15.104	13.938
323.710093	56.315358	0.4164	-1.350	-4.413	14.610	15.200	13.854
326.305829	56.529762	0.6880	-1.420	2.180	14.610	15.171	13.890
325.812013	57.215566	0.6226	0.960	0.324	14.610	15.348	13.759
325.978010	57.001782	0.8581	-2.115	-4.103	14.610	15.419	13.727
326.712335	57.516076	1.1378	-5.704	-4.832	14.610	15.147	13.914
325.392209	58.600901	1.3224	-3.281	-4.949	14.610	15.329	13.772
325.066140	57.599812	0.2939	-0.970	-2.271	14.610	15.619	13.618
324.839120	58.023616	0.5898	-2.799	-2.963	14.610	15.095	13.942
324.220699	56.935140	0.6028	-0.686	0.966	14.610	15.179	13.776
323.986831	56.759714	0.4369	-5.536	-6.010	14.610	15.180	13.875
324.750426	58.047087	1.1817	-7.420	-9.553	14.610	15.255	13.823
326.288891	57.257124	1.2883	-3.785	-4.111	14.611	15.181	13.873
327.218202	57.659705	0.2227	-2.440	-2.187	14.611	16.004	13.463
325.779371	57.626325	1.2737	2.616	-1.888	14.611	15.140	13.918
326.530847	56.689836	0.7062	-0.684	-4.412	14.611	15.242	13.831
322.655359	57.992260	1.3951	-5.714	-6.901	14.611	15.206	13.821
324.529219	57.508181	1.4633	2.211	4.749	14.611	15.204	13.870
325.361519	57.784424	0.2676	-4.132	-3.600	14.612	15.289	13.793
323.579491	57.441849	0.6435	-3.829	-3.004	14.613	16.218	13.389
324.022943	56.854706	1.1885	0.949	-2.633	14.613	15.232	13.800
326.413494	58.472349	0.2972	-1.760	-1.060	14.613	15.994	13.474
326.756049	57.637954	1.6519	-3.051	3.380	14.613	15.257	13.840
324.188360	58.137807	1.2426	-0.130	-0.892	14.613	15.306	13.800
324.511453	56.579473	0.5697	-1.381	-2.250	14.614	15.105	13.941
323.364554	58.526845	0.2293	-2.420	-3.156	14.614	15.580	13.640
324.726434	57.262875	0.7640	-2.183	-4.018	14.614	15.075	13.976
325.161764	57.538474	0.6801	-4.347	-4.488	14.614	15.026	14.024
324.659245	57.972658	0.4458	-7.068	-10.540	14.614	16.394	13.340
323.870810	56.696932	0.3799	-4.574	-4.467	14.614	15.947	13.491
327.051549	57.524237	1.0854	0.455	-3.208	14.614	15.152	13.911
326.884390	57.146448	0.6802	-3.662	-3.401	14.614	15.183	13.879
324.309601	57.753072	0.2932	-4.778	-2.971	14.615	15.699	13.587
327.216253	57.895022	1.7703	-0.538	-4.487	14.615	15.276	13.822
324.237384	58.151591	0.5719	-0.122	-0.067	14.615	15.417	13.714
323.884706	58.111623	0.3413	-3.289	-3.587	14.615	15.911	13.507
326.203948	56.763771	0.9975	1.178	3.737	14.615	15.202	13.872
325.206105	56.147603	0.8995	-10.024	-6.892	14.616	15.130	13.922
322.701665	58.360565	0.2821	-2.402	-1.879	14.616	15.705	13.591
325.083282	56.451550	0.3913	-1.420	-2.415	14.616	15.218	13.858
324.257298	56.938492	0.1392	-2.025	-1.784	14.617	16.500	13.334
324.879689	58.792498	2.7939	7.896	-0.160	14.617	15.296	13.809
322.441658	56.958869	1.4383	-10.516	-1.430	14.617	15.310	13.781
322.847263	57.759086	0.6307	-1.507	-3.523	14.618	15.161	13.902
324.340798	56.344400	3.4652	78.729	-12.401	14.618	15.310	13.814
326.518886	57.370652	1.0799	-2.570	-3.812	14.618	15.149	13.923
325.056580	56.558015	0.7321	-4.277	-5.967	14.618	15.265	13.829
324.218442	56.599092	0.1838	-2.734	-3.238	14.618	16.051	13.461
324.477052	57.442568	1.8555	13.808	-3.870	14.618	15.191	13.892
325.210960	56.857622	1.5025	-8.220	2.972	14.618	15.120	13.948
325.971635	56.840833	0.6682	-4.971	-9.501	14.618	15.445	13.718
323.518027	57.168296	0.9855	-5.096	-4.825	14.618	15.227	13.860
324.205108	57.809438	0.3094	-3.491	-1.955	14.619	15.817	13.541
325.372215	56.357434	1.3226	2.897	-3.000	14.619	15.455	13.715
326.935570	57.066749	1.0918	-6.293	-9.963	14.620	15.216	13.873
325.527874	58.574411	1.8534	1.384	-14.555	14.620	15.280	13.827
324.814774	57.806052	0.9687	1.473	-4.709	14.620	15.253	13.824
324.564197	57.759517	1.8106	2.731	-2.442	14.620	15.256	13.835
325.518074	56.592027	0.3951	-3.289	-2.330	14.620	15.690	13.598
324.042062	58.054209	1.1890	0.864	2.713	14.620	15.244	13.858
323.818612	57.179311	0.2805	-3.172	-4.114	14.621	15.174	13.896
326.441979	56.602550	3.5613	22.754	19.486	14.621	15.439	13.735
325.046407	57.629926	1.1418	4.268	-0.804	14.621	15.118	13.962
323.657376	57.024346	0.4001	-3.569	-4.509	14.621	15.695	13.597
324.728811	58.578992	0.3396	-1.905	-0.897	14.621	15.835	13.543
326.011301	58.538864	0.9236	1.462	-10.558	14.622	15.331	13.795
326.098677	58.543038	0.6731	1.877	0.426	14.622	15.253	13.824
322.432641	58.148275	1.4478	-7.735	-9.703	14.622	15.322	13.806
323.976874	58.831836	1.0852	-1.576	-3.192	14.622	15.410	13.748
325.232760	58.095146	0.1762	-3.682	-1.863	14.622	16.023	13.474
325.798222	56.929632	1.7974	-11.474	-15.149	14.622	15.249	13.855
323.146740	57.120809	0.1535	-3.544	-2.829	14.623	15.807	13.553
323.943716	57.181562	0.0999	-2.486	-1.237	14.623	16.097	13.447
323.615525	57.293257	0.9192	-5.147	-0.443	14.623	15.433	13.731
323.506047	57.383268	0.3131	-4.731	-4.850	14.623	15.818	13.551
322.597126	56.981866	0.3752	1.933	-2.078	14.623	15.819	13.551
325.642557	57.473218	1.9135	-10.472	-12.208	14.623	15.244	13.863
326.930138	57.702133	0.9304	1.900	3.328	14.623	15.366	13.761
325.994158	57.335332	5.4423	75.435	77.851	14.623	15.644	13.620
325.635049	57.776251	1.9205	2.338	5.292	14.624	15.136	13.941
322.768102	57.477428	0.1790	-2.003	-3.209	14.624	16.108	13.450
322.724672	57.446379	0.9209	-1.540	-1.430	14.624	15.351	13.764
325.839225	57.451271	0.4363	-6.285	-1.673	14.624	16.388	13.365
325.548460	57.618984	0.1637	-2.849	-2.354	14.624	16.228	13.413
323.683125	58.676973	0.9944	-1.798	-2.739	14.624	15.230	13.866
324.314586	56.488613	0.3373	-3.001	-2.323	14.624	15.792	13.560
324.985334	56.966299	0.6013	-0.311	-1.270	14.625	15.118	13.952
326.753644	56.751935	0.9188	5.913	0.533	14.625	15.536	13.684
323.032013	57.643048	0.4171	-2.006	-5.843	14.625	15.685	13.604
325.013395	56.984445	0.3005	-4.152	-3.630	14.625	15.196	13.883
325.137160	57.108445	1.5113	7.284	-2.201	14.625	15.185	13.915
324.708042	57.114927	1.7387	-4.525	-5.283	14.625	15.165	13.930
325.040345	57.019448	1.2636	-10.833	-11.851	14.625	15.129	13.953
324.405704	56.964330	0.5029	-1.654	-2.609	14.625	15.106	13.966
325.889404	58.447117	0.1194	-3.619	-2.363	14.626	16.438	13.359
323.804693	58.469006	0.2201	-2.769	-4.459	14.626	15.739	13.561
325.987193	58.596126	0.2905	-3.296	-2.933	14.626	18.040	13.101
326.416390	57.940221	1.6435	-6.169	-5.673	14.626	15.231	13.874
324.353530	57.353293	0.5801	-2.220	-2.557	14.627	15.408	13.706
325.298179	56.517825	4.0975	25.661	27.892	14.627	15.463	13.733
323.629986	57.984102	0.4248	0.665	-0.390	14.627	15.920	13.514
324.053031	57.476803	1.1266	-1.917	-4.663	14.627	15.305	13.784
324.654720	57.894548	1.4844	-4.356	-10.610	14.627	15.278	13.847
325.996608	56.841188	0.8718	-4.126	-2.530	14.628	15.134	13.949
324.451990	57.548153	0.2473	-4.179	-1.957	14.628	15.918	13.522
324.876615	56.914308	0.5579	-3.413	-4.785	14.628	15.254	13.856
326.477532	57.338063	2.4384	-1.177	-0.593	14.628	15.260	13.864
322.697888	56.772235	0.4367	-0.695	-0.925	14.628	16.027	13.481
323.093451	56.620903	0.7082	-9.850	-12.204	14.629	15.456	13.726
322.490773	57.798802	0.4065	-5.145	-4.572	14.629	15.854	13.544
323.635980	57.513422	0.7979	-8.146	-3.680	14.629	15.321	13.813
326.267121	57.118110	0.2082	-1.920	-1.904	14.629	16.338	13.388
324.945561	57.866700	0.6119	-1.681	-1.649	14.629	15.181	13.909
323.491809	56.409945	0.6446	-3.819	-2.369	14.629	15.319	13.809
325.943345	58.318879	0.2872	-1.753	-3.612	14.630	15.739	13.584
324.411907	57.051282	0.3291	-2.717	-3.730	14.630	15.742	13.590
324.395386	57.837746	0.6976	-5.131	-5.267	14.630	15.152	13.901
326.276263	57.605186	0.7134	10.722	-0.041	14.630	15.656	13.626
326.034432	57.183518	0.9013	5.772	-1.422	14.631	15.194	13.903
323.713640	56.436551	0.3675	-5.408	-3.777	14.631	15.983	13.501
324.817486	58.137087	0.6041	-2.319	-5.351	14.631	15.120	13.959
325.161745	58.187375	0.6172	-1.852	-3.921	14.631	15.427	13.749
325.097330	57.076265	0.3090	-2.100	-0.692	14.631	15.666	13.626
326.309029	56.634538	0.7452	3.228	-2.880	14.631	15.011	14.071
326.037201	58.603715	0.3542	-3.528	-1.683	14.632	15.785	13.581
323.708374	57.702046	1.8183	3.418	2.624	14.632	15.228	13.890
324.399128	56.899524	1.8358	-14.056	-11.468	14.632	15.229	13.890
323.933504	56.994730	0.7998	-4.845	-5.575	14.632	15.175	13.923
325.695128	56.249110	0.1615	-2.332	-2.149	14.632	16.288	13.409
324.051304	56.356433	0.6765	-4.350	-2.788	14.632	15.343	13.796
325.740382	58.339156	0.2314	-1.940	-2.865	14.632	15.884	13.541
325.654945	56.383586	0.2042	-2.777	-1.631	14.632	16.022	13.486
323.099860	58.470150	0.1350	-1.744	-1.235	14.633	16.185	13.442
324.347405	56.380623	6.6166	15.370	-46.305	14.633	15.697	13.608
323.291809	57.741691	-0.1947	-0.672	-8.819	14.633	15.364	13.586
324.554401	57.175142	0.3492	-2.036	-0.882	14.634	15.772	13.571
326.094444	57.032382	2.3192	-5.754	-3.588	14.634	14.829	13.369
323.317646	57.207617	0.1245	-3.002	-1.745	14.634	16.778	13.289
326.741604	56.896285	1.3811	-6.721	-14.309	14.635	15.325	13.826
324.457280	57.836432	0.4222	-1.816	-3.473	14.635	15.363	13.787
326.802460	56.688791	0.3922	-4.695	-2.280	14.635	15.906	13.521
325.530438	56.383825	1.1431	-0.974	1.142	14.636	15.210	13.901
324.976636	56.539797	0.3732	-3.250	-2.534	14.636	15.199	13.904
322.916859	57.512423	0.2854	-3.256	-4.419	14.636	15.622	13.641
324.502387	56.696975	0.2702	-2.211	-3.768	14.636	15.655	13.630
323.251522	57.740207	4.4775	-16.171	37.763	14.636	15.475	13.731
325.276118	57.922535	0.2782	-3.251	-3.280	14.637	15.705	13.617
325.633932	57.822103	0.2740	0.682	-0.937	14.637	15.689	13.620
324.243530	57.229439	1.3489	-4.185	3.276	14.637	15.211	13.906
324.469621	58.520017	1.1210	-6.410	-6.024	14.637	15.155	13.955
322.996818	57.984262	1.3127	-4.770	-1.653	14.637	15.207	13.870
325.629191	58.143377	0.2998	0.642	-1.615	14.637	15.739	13.600
323.828267	56.598280	0.3792	-4.337	-1.563	14.638	15.912	13.535
326.514839	57.292036	0.1184	-2.198	-2.188	14.638	16.524	13.352
326.944242	57.125083	1.3815	5.654	-0.749	14.638	15.290	13.850
323.340874	58.044217	0.3755	-5.467	-5.845	14.638	15.849	13.561
323.206310	57.773400	0.2319	-3.301	-2.853	14.638	16.112	13.465
324.002635	57.303527	0.3642	-4.580	-3.731	14.639	15.743	13.606
323.092829	58.514383	0.9226	-5.294	-7.704	14.639	15.357	13.803
326.495387	57.997471	0.9311	-1.778	-0.908	14.639	15.244	13.882
324.977809	57.631170	0.1743	-3.702	-2.870	14.640	15.739	13.606
323.137285	57.330613	1.1907	-0.436	-8.227	14.640	15.170	13.948
325.479018	57.509283	0.6717	-5.150	-2.160	14.641	15.137	13.893
325.741467	56.741376	0.1587	-2.193	-1.730	14.641	16.563	13.349
323.679194	57.020264	0.1268	-3.832	-2.278	14.641	16.181	13.453
325.836300	57.532283	1.5148	0.271	6.810	14.641	15.239	13.895
325.896915	58.722146	19.0222	185.065	-20.038	14.641	16.189	13.432
325.135918	57.328396	1.2795	-3.977	-7.488	14.642	15.200	13.923
324.887223	57.272414	0.1469	-1.612	-2.634	14.642	15.747	13.606
325.771987	56.332823	2.2113	10.025	-9.825	14.642	15.294	13.866
324.861449	57.553648	0.9318	-4.804	-3.443	14.642	15.223	13.903
323.794509	56.966042	8.2430	-17.320	-42.228	14.642	15.810	13.569
325.533565	57.189166	0.9721	-7.312	-8.940	14.643	15.186	13.939
324.684096	56.688862	1.0659	2.481	-0.612	14.643	15.212	13.889
325.548246	58.715339	0.4837	-4.041	-2.697	14.643	15.207	13.913
